area,year,pop,15_64,in_mig,out_mig,inc,emp,jun_high,sen_high,jun_col,sen_col,lf_tot,lf_m,lf_f,unemp,prim_emp,sec_emp,ter_emp
20448,2000,"2,416","1,294",58,96,"2,850,271",***,834,952,140,101,"1,292",773,519,44,180,584,484
20450,2000,"7,706","4,893",430,292,"11,190,599",***,"1,745","3,196",673,438,"4,608","2,587","2,021",102,"1,012","1,452","2,042"
20451,2000,"4,908","2,876",128,125,"6,449,749",***,"1,100","1,949",401,269,"2,784","1,587","1,197",55,664,922,"1,143"
20452,2000,"6,049","3,541",-,-,"7,219,352",***,"1,933","2,336",475,328,"3,481","1,998","1,483",101,717,"1,111","1,546"
20481,2000,"10,658","6,556",407,379,"13,967,853",***,"2,322","4,635",992,736,"5,917","3,331","2,586",156,639,"2,247","2,870"
20482,2000,"9,701","6,031",412,457,"12,181,833",***,"1,993","4,290",853,552,"5,432","3,071","2,361",160,701,"2,174","2,397"
20485,2000,"9,492","6,184",553,681,"10,722,032",***,"1,604","3,766","1,054","1,043","5,568","3,261","2,307",168,416,"1,041","3,940"
20486,2000,"4,276","2,569",187,240,"4,491,231",***,"1,456","1,373",356,348,"2,532","1,532","1,000",40,352,667,"1,472"
20521,2000,"16,830","10,803",498,774,"23,784,342",***,"3,575","7,000","1,696","1,287","9,643","5,676","3,967",321,978,"4,793","3,541"
20541,2000,"11,460","7,246",338,381,"15,071,124",***,"2,554","4,551","1,117",857,"6,909","3,737","3,172",171,"1,587","2,149","2,997"
20543,2000,"7,776","4,884",257,268,"10,318,735",***,"2,329","2,846",544,338,"4,736","2,605","2,131",109,974,"1,829","1,816"
20561,2000,"15,900","9,583",418,751,"18,034,399",***,"5,145","5,748","1,158",854,"9,510","5,131","4,379",322,"2,155","1,791","5,237"
20562,2000,"5,513","3,006",192,188,"5,824,023",***,"1,629","2,044",413,263,"3,110","1,706","1,404",57,976,780,"1,277"
20563,2000,"4,610","2,605",77,160,"4,228,046",***,"1,591","1,535",310,241,"2,516","1,423","1,093",62,404,505,"1,545"
20583,2000,"10,391","6,241",309,423,"12,938,231",***,"3,145","4,119",736,534,"5,827","3,334","2,493",167,798,"1,863","2,997"
20588,2000,"3,620","1,824",108,138,"3,614,512",***,"1,444","1,362",174,120,"1,977","1,122",855,49,446,692,790
20590,2000,"13,062","7,971",-,-,"16,838,611",***,"3,479","5,099","1,061",725,"7,889","4,310","3,579",193,"2,040","2,087","3,567"
20602,2000,"2,638","1,257",76,96,"2,543,168",***,"1,379",664,135,64,"1,561",902,659,14,605,352,588
21201,2000,"415,085","282,685",-,-,"642,224,717",***,"84,219","150,088","37,520","49,231","221,361","127,562","93,799","9,671","4,385","62,216","144,151"
21202,2000,"161,827","108,852",-,-,"244,987,804",***,"34,864","58,586","13,887","17,837","86,226","50,508","35,718","3,358","1,783","32,619","48,193"
21203,2000,"97,023","61,637",-,-,"141,238,336",***,"29,477","33,566","7,430","6,345","55,703","30,854","24,849","1,269","5,905","15,176","33,322"
21204,2000,"115,740","79,402",-,-,"176,405,678",***,"23,623","40,868","11,221","12,283","62,561","36,071","26,490","2,402",298,"22,124","37,610"
21205,2000,"92,061","61,400",-,-,"122,753,211",***,"24,565","32,305","7,188","6,522","49,987","28,958","21,029","1,791","1,284","23,395","23,492"
21206,2000,"85,004","52,611",-,-,"112,494,177",***,"23,635","32,537","5,805","4,994","44,862","25,994","18,868","1,204","2,833","19,191","21,609"
21207,2000,"24,662","15,358",565,736,"31,934,529",***,"7,706","8,448","1,755","1,574","13,352","7,610","5,742",456,276,"6,876","5,732"
21208,2000,"42,298","27,291","1,612","1,886","55,318,687",***,"10,236","14,761","3,774","3,550","21,960","12,444","9,516",728,663,"8,006","12,540"
21209,2000,"64,713","44,586","2,011","2,420","93,147,966",***,"15,927","23,311","5,237","5,506","35,688","21,056","14,632","1,469","1,012","14,550","18,573"
21210,2000,"57,274","35,108",-,-,"74,429,034",***,"15,706","21,926","4,157","3,718","30,398","17,534","12,864",911,"1,872","12,044","15,563"
21211,2000,"50,063","33,657","1,958","2,895","68,651,644",***,"11,286","18,804","4,156","4,016","27,425","15,960","11,465","1,027","1,110","11,603","13,660"
21212,2000,"63,283","41,207","1,489","2,266","85,517,609",***,"17,272","22,558","5,249","4,741","35,103","19,579","15,524","1,290",211,"15,076","18,454"
21213,2000,"141,765","99,482",-,-,"225,373,907",***,"27,990","53,703","13,242","15,650","76,007","46,139","29,868","3,452","1,371","28,309","42,809"
21214,2000,"93,463","66,443",-,-,"150,735,846",***,"17,300","35,368","8,725","9,872","50,905","30,216","20,689","2,006","1,027","20,432","27,375"
21215,2000,"30,951","20,303",-,-,"40,676,763",***,"9,580","10,805","1,989","1,855","16,524","9,622","6,902",565,544,"7,407","8,001"
21216,2000,"46,571","32,864",-,-,"68,728,753",***,"7,830","16,696","4,164","5,166","24,746","15,006","9,740","1,015",811,"8,879","14,006"
21217,2000,"30,421","18,165",-,-,"41,199,003",***,"11,040","10,271","1,964","1,571","16,608","9,642","6,966",353,"1,372","6,617","8,265"
21218,2000,"33,900","22,695",-,-,"49,226,366",***,"8,223","12,415","2,577","2,855","18,542","10,789","7,753",576,"1,825","6,762","9,377"
21219,2000,"49,377","28,154",-,-,"58,364,157",***,"18,577","15,069","3,313","2,223","24,772","14,497","10,275",686,"1,495","9,963","12,624"
21220,2000,"40,102","23,744",-,-,"53,109,952",***,"14,473","13,252","2,622","1,878","21,384","12,045","9,339",489,"1,033","7,349","12,508"
21221,2000,"41,204","27,423",-,-,"56,005,964",***,"10,446","15,215","3,110","2,789","22,496","13,009","9,487",794,"2,073","9,082","10,512"
21302,2000,"22,137","15,920","1,486","1,634","35,344,404",***,"4,537","8,578","1,939","2,228","12,836","7,687","5,149",700,282,"4,125","7,724"
21303,2000,"22,319","15,307",934,"1,130","32,254,907",***,"5,485","8,305","2,050","2,213","11,963","6,975","4,988",554,132,"4,370","6,907"
21341,2000,"33,256","21,990",876,"1,033","42,221,169",***,"9,106","12,240","2,182","2,307","17,523","10,327","7,196",780,749,"7,256","8,733"
21361,2000,"28,935","19,405",787,"1,191","40,413,314",***,"7,074","10,431","2,561","2,685","15,448","9,061","6,387",589,348,"7,304","7,201"
21362,2000,"9,110","5,825",233,358,"12,516,701",***,"2,715","3,233",698,673,"4,940","2,823","2,117",200,159,"2,138","2,443"
21381,2000,"20,750","14,504",691,926,"30,698,045",***,"4,701","7,894","1,777","1,900","11,408","6,682","4,726",480,478,"4,882","5,555"
21382,2000,"9,141","6,014",315,257,"12,104,077",***,"2,402","3,274",698,656,"4,847","2,855","1,992",160,261,"2,179","2,245"
21383,2000,"15,078","10,516",600,767,"22,155,604",***,"3,618","5,512","1,159","1,394","8,485","5,180","3,305",320,371,"3,998","3,790"
21401,2000,"27,453","17,001",-,-,"36,248,841",***,"8,012","9,706","1,955","2,129","14,427","8,422","6,005",401,974,"5,983","7,066"
21403,2000,"23,071","15,418",878,802,"31,169,859",***,"5,173","8,812","1,682","1,793","12,580","7,254","5,326",384,"1,120","4,902","6,166"
21404,2000,"23,820","15,545",732,732,"33,416,353",***,"5,705","8,465","1,991","2,092","12,694","7,289","5,405",430,664,"5,375","6,209"
21421,2000,"17,250","11,938","1,067","1,204","24,474,334",***,"2,860","6,856","1,551","1,792","9,423","5,456","3,967",488,189,"2,967","5,774"
21501,2000,"8,853","6,332",406,719,"11,972,433",***,"1,868","3,603",635,537,"5,007","3,210","1,797",167,183,"2,552","2,099"
21502,2000,"5,835","3,718",169,200,"7,270,048",***,"1,632","2,100",366,366,"3,157","1,779","1,378",90,245,"1,430","1,391"
21503,2000,"11,013","6,838",304,385,"14,721,745",***,"3,249","4,038",726,614,"5,847","3,370","2,477",195,247,"2,730","2,674"
21504,2000,"5,234","2,987",114,175,"6,155,000",***,"2,026","1,746",275,208,"2,534","1,455","1,079",59,120,"1,274","1,079"
21505,2000,"13,632","8,047",377,443,"17,137,649",***,"4,728","4,489",905,759,"6,935","3,953","2,982",252,335,"3,163","3,185"
21506,2000,"11,282","6,047",318,296,"12,330,631",***,"5,200","3,054",528,347,"5,499","3,208","2,291",90,542,"2,742","2,124"
21507,2000,"2,980","1,562",82,152,"3,143,317",***,"1,397",852,130,85,"1,697",954,743,30,292,802,573
21521,2000,"19,653","12,878",672,729,"26,557,497",***,"5,223","7,247","1,432","1,272","10,416","6,030","4,386",354,372,"4,456","5,234"
21604,2000,"2,151","1,383",94,82,"3,449,982",***,807,697,135,170,"1,444",965,479,9,20,712,703
22100,2000,"729,980","496,643",-,-,"1,168,310,362",***,"149,811","264,625","67,569","79,441","402,124","234,071","168,053","16,804","14,090","117,804","250,408"
22130,2000,"786,306","529,298",-,-,"1,243,873,597",***,"173,356","267,023","74,193","76,422","435,078","256,696","178,382","15,442","22,489","167,974","225,801"
22203,2000,"211,559","144,228",-,-,"346,914,447",***,"39,570","85,639","19,351","22,965","116,736","69,490","47,246","5,440","3,694","39,391","67,981"
22205,2000,"42,936","26,800","2,280","2,470","62,877,326",***,"10,338","18,486","3,815","3,825","23,845","12,608","11,237","1,249",385,"3,109","19,077"
22206,2000,"110,519","76,268","5,636","5,507","182,215,020",***,"17,408","42,150","10,882","14,707","59,311","35,309","24,002","2,831","1,598","18,813","35,901"
22207,2000,"130,372","88,223",-,-,"197,646,920",***,"29,640","50,003","10,685","10,798","70,373","41,620","28,753","2,807","2,900","30,435","34,000"
22208,2000,"71,720","46,013","3,036","3,035","97,503,609",***,"17,334","29,005","6,276","6,260","38,194","21,091","17,103","2,013","1,004","6,380","28,716"
22209,2000,"102,585","66,016",-,-,"154,948,432",***,"28,429","37,341","7,723","7,409","58,318","33,180","25,138","1,866","5,381","23,347","27,650"
22210,2000,"251,559","172,378",-,-,"418,160,164",***,"48,828","99,430","21,971","24,314","136,919","82,321","54,598","5,400","3,752","59,241","68,172"
22211,2000,"166,002","113,035",-,-,"258,879,868",***,"37,275","58,443","14,312","15,071","95,167","56,043","39,124","2,972","6,183","42,611","42,607"
22212,2000,"141,452","95,615",-,-,"216,435,963",***,"34,171","54,191","11,201","10,921","79,670","46,132","33,538","3,226","3,077","31,082","42,119"
22213,2000,"114,328","74,843",-,-,"176,523,262",***,"28,453","41,527","9,210","9,714","65,625","38,066","27,559","1,982","6,606","28,773","28,188"
22214,2000,"141,643","95,790",-,-,"221,530,751",***,"29,876","52,932","12,347","14,176","78,777","45,792","32,985","2,763","4,249","28,152","43,309"
22215,2000,"82,533","56,786","4,265","4,421","137,720,642",***,"15,469","34,083","6,862","6,928","47,024","28,740","18,284","1,558","1,401","15,153","28,634"
22216,2000,"78,732","53,517",-,-,"117,138,491",***,"17,970","29,493","6,657","6,359","44,922","26,330","18,592","1,391","3,364","19,663","20,459"
22219,2000,"27,798","17,411","1,072","1,255","34,242,857",***,"8,272","10,503","2,345","2,174","14,593","8,351","6,242",797,768,"2,151","10,877"
22220,2000,"52,682","36,896","3,452","3,117","88,060,911",***,"8,193","21,569","4,853","5,870","29,768","18,500","11,268",969,861,"11,743","16,137"
22221,2000,"60,827","41,742",-,-,"96,586,900",***,"14,754","23,232","5,155","4,682","35,626","21,467","14,159","1,170","2,314","17,896","14,216"
22222,2000,"38,581","23,749",-,-,"49,965,937",***,"10,356","14,806","3,320","2,781","20,876","11,512","9,364",690,"1,603","5,456","13,107"
22223,2000,"36,059","23,363",-,-,"52,938,645",***,"10,706","12,680","2,657","1,992","21,159","12,409","8,750",525,"2,802","8,815","8,887"
22224,2000,"47,036","30,875",-,-,"69,281,321",***,"11,860","17,544","3,690","3,371","27,545","15,757","11,788",713,"3,922","12,004","10,831"
22225,2000,"50,062","33,414",-,-,"74,095,732",***,"10,702","19,862","4,881","4,511","28,370","16,004","12,366","1,165","1,637","8,662","16,886"
22226,2000,"51,672","32,500",-,-,"74,233,626",***,"15,246","18,039","3,717","3,089","30,578","16,996","13,582",855,"5,313","12,484","11,888"
22301,2000,"15,807","10,231",850,926,"19,201,882",***,"4,186","6,528","1,332","1,026","8,882","4,842","4,040",431,722,"1,250","6,478"
22302,2000,"8,705","5,224",301,367,"9,771,786",***,"2,734","3,270",719,513,"4,772","2,688","2,084",190,740,693,"3,141"
22304,2000,"10,304","5,824",367,346,"10,945,388",***,"3,954","3,393",742,587,"5,245","2,962","2,283",187,731,798,"3,520"
22305,2000,"8,515","4,898",300,334,"9,352,409",***,"3,127","2,814",614,541,"4,342","2,427","1,915",145,330,982,"2,884"
22306,2000,"11,268","6,545",-,-,"12,561,287",***,"5,238","3,224",676,477,"5,877","3,215","2,662",205,512,"1,482","3,676"
22325,2000,"38,611","26,365","1,986","1,911","57,495,768",***,"7,347","15,815","3,674","3,652","20,704","12,081","8,623",912,908,"6,797","12,058"
22341,2000,"30,870","21,473","2,118","2,007","48,806,315",***,"4,648","12,686","3,160","3,232","16,918","10,050","6,868",671,241,"5,909","10,054"
22342,2000,"36,169","25,521","2,351","2,423","61,304,191",***,"5,860","13,806","3,473","4,576","19,978","12,188","7,790",778,579,"8,237","10,323"
22344,2000,"22,235","14,699","1,562","1,432","35,025,097",***,"4,470","9,166","1,701","2,010","12,403","7,947","4,456",363,499,"3,557","7,981"
22424,2000,"27,492","18,320",935,974,"41,028,011",***,"7,456","9,989","1,904","1,841","15,826","9,067","6,759",536,811,"7,975","6,479"
22429,2000,"9,785","5,250",-,-,"11,813,246",***,"4,363","2,830",567,390,"5,403","3,164","2,239",85,934,"1,925","2,458"
22461,2000,"20,689","12,503",469,554,"28,112,709",***,"6,272","6,888","1,503","1,164","11,631","6,607","5,024",284,"1,309","5,143","4,808"
23100,2000,"2,171,557","1,506,882","136,415","141,508","3,801,111,517",***,"368,645","725,960","231,026","320,408","1,163,851","701,321","462,530","53,931","3,491","308,593","786,408"
23201,2000,"364,856","249,901","9,729","10,203","565,652,125",***,"71,055","134,035","31,985","36,671","201,851","118,176","83,675","7,901","13,616","72,574","105,863"
23202,2000,"345,997","240,803",-,-,"589,769,396",***,"69,349","120,162","31,788","39,778","188,379","114,333","74,046","6,784","3,797","77,886","99,603"
23203,2000,"362,726","252,633",-,-,"529,756,356",***,"77,001","125,520","32,644","36,074","197,289","116,522","80,767","8,338","3,080","73,301","110,190"
23204,2000,"131,650","92,213","4,810","4,461","205,602,232",***,"27,758","42,420","13,244","14,702","70,741","41,385","29,356","2,640",402,"26,645","40,464"
23205,2000,"110,837","75,506","3,949","4,113","181,240,412",***,"25,774","36,496","9,676","11,457","57,641","34,702","22,939","2,397","1,010","22,240","31,818"
23206,2000,"287,623","207,102","12,363","12,199","492,254,601",***,"50,433","101,775","30,356","38,782","155,451","95,174","60,277","7,247","1,165","52,134","94,405"
23207,2000,"176,698","121,520",-,-,"270,575,868",***,"36,926","67,305","15,653","16,803","101,159","58,916","42,243","3,747","7,264","40,412","49,511"
23208,2000,"65,422","44,731","2,792","2,459","96,951,305",***,"14,587","23,245","6,052","6,472","34,398","20,569","13,829","1,531",922,"11,447","20,338"
23209,2000,"67,814","45,541","1,761","1,999","112,887,874",***,"20,149","22,235","4,915","4,886","38,752","23,127","15,625","1,037","2,089","19,537","16,050"
23210,2000,"132,054","95,044","6,134","6,972","243,099,863",***,"24,777","44,969","12,984","16,770","73,423","47,177","26,246","2,233","1,229","36,457","33,200"
23211,2000,"395,224","285,078",-,-,"733,048,698",***,"75,270","142,390","32,570","36,761","218,982","138,446","80,536","6,979","5,270","107,861","96,636"
23212,2000,"158,824","112,139","6,640","6,402","277,828,101",***,"32,300","54,455","15,269","18,227","88,691","54,616","34,075","3,161","3,296","40,107","41,879"
23213,2000,"159,788","106,856",-,-,"262,848,869",***,"45,729","51,923","12,678","12,157","90,687","53,277","37,410","2,684","7,740","40,031","40,060"
23214,2000,"82,108","54,534","1,708","2,137","119,938,661",***,"23,505","26,851","6,949","7,017","46,904","26,425","20,479","1,698","2,388","19,700","23,021"
23215,2000,"72,583","50,849","2,822","2,971","115,730,883",***,"14,802","25,297","7,481","8,925","39,345","23,720","15,625","1,553",831,"15,472","21,385"
23216,2000,"50,183","32,768","1,017","1,349","73,327,277",***,"14,271","16,382","4,360","4,448","26,587","15,426","11,161",890,"1,538","10,314","13,806"
23217,2000,"97,923","68,204","3,441","3,735","150,723,314",***,"20,724","33,813","9,616","10,584","52,351","31,279","21,072","2,144",738,"19,991","29,167"
23219,2000,"143,122","103,585","6,749","6,685","242,732,978",***,"26,599","51,670","14,469","16,359","80,178","49,462","30,716","3,256","1,092","32,088","43,543"
23220,2000,"136,938","96,042",-,-,"211,405,533",***,"27,668","47,401","13,530","15,142","75,307","44,925","30,382","2,726","5,512","25,795","40,693"
23221,2000,"53,603","33,320",-,-,"74,648,776",***,"14,193","19,828","4,134","3,911","29,515","16,770","12,745",869,"3,135","11,766","13,685"
23222,2000,"99,921","71,133","4,630","4,618","159,461,758",***,"22,901","37,027","8,783","9,048","55,548","35,245","20,303","2,539","1,751","22,587","28,600"
23223,2000,"75,273","54,029","3,401","3,857","134,753,684",***,"14,175","26,145","7,872","9,534","42,065","26,078","15,987","1,361","1,096","18,591","20,853"
23224,2000,"80,536","57,528","3,147","3,462","131,718,600",***,"15,799","28,785","8,170","8,719","43,396","26,574","16,822","1,646","1,416","16,598","23,510"
23225,2000,"62,587","44,420","3,334","3,429","110,815,195",***,"11,241","21,235","6,287","8,535","34,662","21,710","12,952","1,168",453,"15,532","17,305"
23226,2000,"75,066","53,334","4,231","4,065","136,318,474",***,"10,856","24,855","9,170","11,994","39,899","24,134","15,765","1,550",192,"11,835","26,134"
23227,2000,"38,127","25,726","1,660","1,499","60,632,626",***,"10,792","12,870","2,741","2,606","20,731","12,750","7,981",825,379,"10,939","8,566"
23228,2000,"46,906","33,567","2,429","2,924","76,483,661",***,"8,760","16,194","4,797","6,100","26,390","15,945","10,445","1,134",418,"8,416","16,266"
23229,2000,"66,495","47,575","3,237","3,105","113,548,867",***,"12,170","22,376","7,037","8,060","35,496","21,478","14,018","1,230",423,"13,842","19,733"
23230,2000,"70,188","50,104","5,107","3,807","133,856,515",***,"7,801","19,774","8,996","13,594","35,956","22,381","13,575","1,190",415,"9,631","24,498"
23231,2000,"65,534","42,235",-,-,"98,624,070",***,"15,636","26,886","4,684","3,609","40,088","23,156","16,932",748,"13,837","10,590","14,881"
23232,2000,"65,597","44,973",-,-,"97,495,065",***,"15,972","23,697","5,810","5,735","36,414","21,514","14,900","1,461","3,885","12,175","18,838"
23233,2000,"63,009","44,047",-,-,"102,292,582",***,"12,533","21,819","6,320","7,464","34,196","20,806","13,390","1,546",765,"11,752","20,102"
23234,2000,"75,728","55,606",-,-,"124,801,991",***,"15,524","27,177","7,558","8,730","44,277","26,366","17,911","1,906",896,"15,358","26,088"
23235,2000,"42,179","29,605",-,-,"67,018,467",***,"9,691","14,604","4,168","4,168","23,582","13,989","9,593",836,"1,433","7,588","13,665"
23236,2000,"47,684","34,396",-,-,"85,269,972",***,"9,059","14,225","4,764","6,611","24,627","15,488","9,139",793,752,"10,490","12,410"
23237,2000,"82,321","59,304",-,-,"126,484,334",***,"19,244","29,675","7,692","7,834","46,113","28,015","18,098","2,423","1,170","17,223","25,050"
23238,2000,"43,306","32,424",-,-,"76,827,889",***,"3,933","11,004","5,519","8,222","22,146","13,800","8,346",718,163,"5,118","16,006"
23302,2000,"36,878","26,638","2,249","1,927","68,358,659",***,"5,766","11,918","4,353","5,759","20,006","12,297","7,709",693,313,"7,280","11,645"
23342,2000,"13,001","9,452",793,837,"22,001,931",***,"3,016","4,517","1,176","1,079","7,758","4,659","3,099",289,113,"2,524","4,754"
23361,2000,"20,633","14,310","1,051","1,017","37,940,105",***,"4,711","6,825","2,070","2,221","11,475","6,987","4,488",405,408,"5,016","5,646"
23362,2000,"31,728","22,172","1,880","1,623","49,652,551",***,"5,922","10,991","3,425","3,854","17,171","10,237","6,934",705,309,"6,712","9,264"
23424,2000,"27,073","19,613","1,465","1,509","42,308,349",***,"5,846","9,846","2,569","2,349","15,243","9,492","5,751",655,285,"5,576","8,601"
23425,2000,"36,240","25,497","1,844","1,927","59,421,321",***,"7,169","12,649","3,724","4,025","19,762","11,838","7,924",848,261,"6,486","11,922"
23427,2000,"4,525","2,990",152,121,"7,854,779",***,"1,384","1,442",381,354,"2,727","1,552","1,175",47,394,881,"1,402"
23441,2000,"24,028","16,564",888,901,"38,604,821",***,"5,881","8,133","2,160","2,491","12,671","7,586","5,085",573,634,"4,848","6,602"
23442,2000,"45,168","31,445","2,094","1,430","73,943,389",***,"10,081","15,244","4,297","4,630","23,736","14,427","9,309",875,747,"10,447","11,589"
23445,2000,"23,250","14,628",475,706,"27,601,017",***,"9,901","6,252","1,193",990,"12,607","7,432","5,175",312,"2,697","3,178","6,415"
23446,2000,"26,083","17,804","1,035","1,089","33,921,114",***,"6,470","7,863","2,055","1,817","13,461","7,688","5,773",438,"1,296","3,984","7,735"
23447,2000,"39,993","28,456","1,736","1,573","63,031,158",***,"9,837","13,979","3,376","3,448","21,898","13,512","8,386",892,423,"9,474","11,079"
23501,2000,"33,408","23,334","1,244","1,264","53,033,054",***,"7,757","11,929","2,872","2,750","19,052","11,186","7,866",553,"1,145","8,972","8,333"
23561,2000,"6,959","3,618",-,-,"8,760,003",***,"2,641","2,290",454,483,"3,726","2,093","1,633",64,713,"1,097","1,843"
23562,2000,"4,717","2,313",162,161,"5,261,768",***,"1,928","1,526",311,251,"2,261","1,241","1,020",51,252,887,"1,069"
23563,2000,"1,629",766,-,-,"1,940,851",***,710,481,117,94,849,498,351,13,142,236,457
24201,2000,"286,521","189,446",-,-,"435,915,271",***,"65,339","98,089","24,826","31,486","146,642","86,020","60,622","5,311","5,607","43,114","91,802"
24202,2000,"302,102","206,228",-,-,"478,258,120",***,"63,868","110,323","23,413","31,555","159,733","95,546","64,187","6,409","3,262","59,046","89,978"
24203,2000,"136,173","88,340",-,-,"186,670,172",***,"34,643","50,350","9,768","11,501","70,595","39,807","30,788","3,136","2,747","20,948","43,620"
24204,2000,"164,504","106,761",-,-,"217,336,579",***,"44,767","59,243","12,298","13,554","86,419","49,988","36,431","3,422","4,646","29,010","49,281"
24205,2000,"134,856","91,539",-,-,"224,672,519",***,"27,245","46,756","12,322","16,559","70,390","42,397","27,993","2,681","2,088","25,433","40,015"
24207,2000,"186,151","128,591","6,822","6,597","290,792,976",***,"40,699","72,257","13,754","15,343","99,573","59,976","39,597","4,096","4,208","39,307","51,691"
24208,2000,"83,291","57,269","3,268","3,193","125,991,172",***,"12,015","33,179","7,909","9,309","41,906","24,964","16,942","1,876","1,103","14,112","24,572"
24209,2000,"23,683","14,220",731,966,"30,263,525",***,"9,496","7,203","1,418","1,429","11,408","6,659","4,749",420,729,"2,811","7,435"
24210,2000,"46,606","30,609",-,-,"70,586,846",***,"11,015","18,221","3,274","3,904","24,843","14,908","9,935",761,997,"10,758","12,186"
24211,2000,"24,945","15,585",695,958,"28,162,995",***,"9,411","7,678","1,210","1,246","13,358","7,310","6,048",469,"1,916","2,443","8,445"
24212,2000,"22,640","12,951",-,-,"22,568,779",***,"9,286","6,091","1,470","1,347","10,228","5,781","4,447",437,949,"2,457","6,375"
24214,2000,"45,630","29,428",-,-,"64,528,984",***,"13,101","16,611","2,908","2,949","24,237","14,546","9,691",672,740,"11,778","11,001"
24215,2000,"61,628","38,194",-,-,"67,218,550",***,"24,500","18,968","3,444","2,710","32,298","17,524","14,774","1,426","4,275","7,673","18,897"
24216,2000,"101,527","63,660",-,-,"138,802,105",***,"23,948","41,401","6,879","8,226","53,134","31,350","21,784","1,968","3,555","21,159","26,263"
24303,2000,"7,172","5,093",230,269,"11,246,563",***,"2,019","2,679",500,319,"4,226","2,447","1,779",141,562,"1,643","1,876"
24324,2000,"26,305","18,904",857,874,"43,466,414",***,"4,833","10,033","2,207","2,303","14,045","8,351","5,694",455,145,"5,803","7,589"
24341,2000,"37,972","24,861","1,559","1,354","56,130,249",***,"9,227","14,072","2,471","2,989","19,561","11,708","7,853",690,607,"7,907","10,300"
24343,2000,"6,716","4,546",315,388,"11,414,679",***,"1,323","2,557",606,767,"3,524","2,139","1,385",131,55,"1,484","1,845"
24344,2000,"11,782","7,996",787,698,"18,936,933",***,"2,594","4,464","1,010","1,103","6,394","3,882","2,512",304,114,"2,546","3,427"
24441,2000,"16,149","10,084",-,-,"19,242,915",***,"4,320","6,274","1,058","1,119","9,035","5,412","3,623",224,"1,285","3,582","3,916"
24442,2000,"22,300","14,377",720,622,"29,015,974",***,"5,773","8,789","1,472","1,419","11,890","6,699","5,191",449,"1,093","4,393","5,915"
24443,2000,"11,399","6,555",-,-,"12,834,705",***,"4,318","3,606",649,579,"5,584","3,191","2,393",171,623,"1,903","2,878"
24461,2000,"14,284","9,177",526,497,"19,114,808",***,"3,450","5,561",947,952,"7,716","4,369","3,347",271,806,"2,743","3,887"
24470,2000,"9,218","5,711",306,245,"11,076,687",***,"3,086","3,270",471,390,"4,695","2,708","1,987",168,390,"1,947","2,184"
24471,2000,"11,334","6,480",-,-,"11,790,121",***,"5,249","3,148",484,475,"5,630","3,295","2,335",176,670,"2,099","2,673"
24472,2000,"18,235","10,193",-,-,"19,799,014",***,"9,334","4,436",870,572,"8,801","5,174","3,627",315,"2,255","2,188","4,039"
24543,2000,"21,362","12,463",-,-,"23,967,581",***,"9,370","6,165","1,198",963,"10,260","6,027","4,233",428,"1,184","3,118","5,522"
24561,2000,"10,030","5,578",369,375,"10,740,659",***,"3,859","2,909",716,593,"5,142","2,853","2,289",151,"1,415",941,"2,633"
24562,2000,"12,824","7,755",-,-,"13,717,818",***,"4,497","4,303",828,509,"6,040","3,526","2,514",283,519,"1,953","3,284"
25201,2000,"309,793","212,969",-,-,"496,448,159",***,"42,991","100,383","33,168","47,738","153,402","92,973","60,429","6,936","2,064","41,367","100,730"
25202,2000,"107,860","72,396","4,535","5,172","155,877,956",***,"17,987","37,219","10,679","11,319","54,779","33,131","21,648","1,841","1,557","20,323","30,389"
25203,2000,"123,862","78,900",-,-,"166,569,637",***,"32,101","39,507","10,539","9,974","63,437","37,560","25,877","1,923","2,888","26,695","31,197"
25204,2000,"80,669","55,146",-,-,"114,110,829",***,"15,957","27,692","7,626","8,076","42,650","25,597","17,053","1,791","1,833","16,155","21,964"
25206,2000,"115,455","85,165","7,462","7,130","178,946,329",***,"14,133","36,705","11,987","16,166","58,896","36,272","22,624","2,244","1,001","20,832","33,749"
25207,2000,"65,542","45,820","2,991","3,076","105,449,392",***,"9,303","22,403","7,382","8,606","35,323","21,131","14,192","1,250","1,291","12,616","19,831"
25208,2000,"54,856","38,929",-,-,"94,888,430",***,"8,212","18,940","6,056","6,734","29,836","18,419","11,417","1,061",723,"10,421","17,305"
25209,2000,"92,484","59,887",-,-,"130,904,978",***,"19,977","33,789","8,425","7,494","49,617","29,304","20,313","1,530","2,389","21,369","24,155"
25210,2000,"48,326","33,738",-,-,"76,992,703",***,"7,963","17,445","5,042","6,023","26,271","15,914","10,357",973,"1,167","10,549","13,337"
25211,2000,"53,740","38,459",-,-,"80,831,743",***,"9,043","20,629","4,722","4,760","29,501","18,344","11,157","1,053",473,"14,257","13,437"
25212,2000,"55,451","34,361",-,-,"67,827,477",***,"17,825","17,019","4,288","3,657","28,424","16,675","11,749",871,"1,871","10,470","15,145"
25213,2000,"114,395","74,726",-,-,"156,946,967",***,"26,530","41,096","9,469","8,153","60,595","36,281","24,314","1,865","3,080","27,602","27,588"
25214,2000,"41,251","25,397",-,-,"55,196,943",***,"9,799","14,101","3,480","3,426","20,606","12,262","8,344",645,"1,130","7,797","10,794"
25383,2000,"23,022","14,311",664,774,"29,065,019",***,"6,893","7,978","1,577","1,278","12,026","7,103","4,923",317,656,"5,171","5,857"
