"","","","","","A1101","A1302","A5101","A5102","C120110","C2207","E9102","E9103","E9105","E9106","F1101","F110101","F110102","F1107","F2201","F2211","F2221"
"YEAR Code","YEAR","AREA Code","AREA","/ITEMS","A1101_Total population[person]","A1302_Population 15-64 years old[person]","A5101_In-migrants from other prefectures[person]","A5102_Out-migrants to other prefectures[person]","C120110_Taxable income[thousand yen]","C2207_Number of employees[person]","E9102_People having completed elementary or junior high school only[person]","E9103_People having completed up to senior high school[person]","E9105_People having completed up to junior college or equivalent[person]","E9106_People having completed college and universities[person]","F1101_Labour force[person]","F110101_Labour force [male][person]","F110102_Labour force [female][person]","F1107_Unemployed persons[person]","F2201_Persons employed in the primary industry[person]","F2211_Persons employed in the secondary industry[person]","F2221_Persons employed in the tertiary industry[person]"
"2001100000","2001","01216","Hokkaido Ashibetsu-shi","","***","***","700","940","17,659,815","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01217","Hokkaido Ebetsu-shi","","***","***","6,321","6,003","150,925,452","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01218","Hokkaido Akabira-shi","","***","***","513","665","14,204,087","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01219","Hokkaido Mombetsu-shi","","***","***","1,402","1,552","34,529,999","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01220","Hokkaido Shibetsu-shi","","***","***","-","-","25,967,636","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01221","Hokkaido Nayoro-shi","","***","***","-","-","39,859,516","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01222","Hokkaido Mikasa-shi","","***","***","332","502","11,443,220","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01223","Hokkaido Nemuro-shi","","***","***","1,152","1,553","41,805,772","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01224","Hokkaido Chitose-shi","","***","***","6,399","6,579","128,199,821","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01225","Hokkaido Takikawa-shi","","***","***","2,647","2,937","54,120,726","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01226","Hokkaido Sunagawa-shi","","***","***","859","1,055","23,289,850","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01227","Hokkaido Utashinai-shi","","***","***","201","281","4,739,295","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01228","Hokkaido Fukagawa-shi","","***","***","1,222","1,432","28,374,516","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01229","Hokkaido Furano-shi","","***","***","1,249","1,527","27,562,203","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01230","Hokkaido Noboribetsu-shi","","***","***","2,524","3,047","61,467,542","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01231","Hokkaido Eniwa-shi","","***","***","3,785","3,582","84,665,934","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01233","Hokkaido Date-shi","","***","***","-","-","39,984,611","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01234","Hokkaido Kitahiroshima-shi","","***","***","3,614","3,031","76,912,256","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01235","Hokkaido Ishikari-shi","","***","***","-","-","71,995,449","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01236","Hokkaido Hokuto-shi","","***","***","-","-","49,196,890","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01303","Hokkaido Tobetsu-cho","","***","***","964","1,075","21,338,354","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01304","Hokkaido Shinshinotsu-mura","","***","***","184","182","3,264,193","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01331","Hokkaido Matsumae-cho","","***","***","470","708","11,843,180","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01332","Hokkaido Fukushima-cho","","***","***","176","340","7,040,508","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01333","Hokkaido Shiriuchi-cho","","***","***","250","328","5,901,374","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01334","Hokkaido Kikonai-cho","","***","***","257","335","6,479,857","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01337","Hokkaido Nanae-cho","","***","***","1,469","1,415","30,623,842","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01343","Hokkaido Shikabe-cho","","***","***","248","249","5,009,624","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01345","Hokkaido Mori-machi","","***","***","-","-","20,172,567","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01346","Hokkaido Yakumo-cho","","***","***","-","-","26,635,964","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01347","Hokkaido Oshamambe-cho","","***","***","572","692","7,090,169","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01361","Hokkaido Esashi-cho","","***","***","782","892","13,783,767","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01362","Hokkaido Kaminokuni-cho","","***","***","262","331","7,010,082","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01363","Hokkaido Assabu-cho","","***","***","178","198","5,175,456","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01364","Hokkaido Otobe-cho","","***","***","169","253","5,034,161","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01367","Hokkaido Okushiri-cho","","***","***","267","292","5,399,812","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01370","Hokkaido Imakane-cho","","***","***","269","354","7,000,429","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01371","Hokkaido Setana-cho","","***","***","-","-","11,116,918","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01391","Hokkaido Shimamaki-mura","","***","***","78","91","1,819,715","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01392","Hokkaido Suttsu-cho","","***","***","206","225","4,279,696","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01393","Hokkaido Kuromatsunai-cho","","***","***","199","185","3,749,570","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01394","Hokkaido Rankoshi-cho","","***","***","236","271","6,094,642","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01395","Hokkaido Niseko-cho","","***","***","246","218","4,162,928","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01396","Hokkaido Makkari-mura","","***","***","117","138","2,614,076","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01397","Hokkaido Rusutsu-mura","","***","***","148","188","2,348,236","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01398","Hokkaido Kimobetsu-cho","","***","***","143","185","2,794,175","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01399","Hokkaido Kyogoku-cho","","***","***","145","132","3,974,506","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01400","Hokkaido Kutchan-cho","","***","***","1,231","1,226","20,719,148","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01401","Hokkaido Kyowa-cho","","***","***","298","362","7,636,870","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01402","Hokkaido Iwanai-cho","","***","***","726","718","17,930,028","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01403","Hokkaido Tomari-mura","","***","***","99","78","2,034,652","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01404","Hokkaido Kamoenai-mura","","***","***","46","55","1,306,517","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01405","Hokkaido Shakotan-cho","","***","***","98","128","2,563,140","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01406","Hokkaido Furubira-cho","","***","***","133","155","4,224,131","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01407","Hokkaido Niki-cho","","***","***","198","208","3,314,319","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01408","Hokkaido Yoichi-cho","","***","***","1,027","1,211","23,219,878","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01409","Hokkaido Akaigawa-mura","","***","***","103","115","1,343,242","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01423","Hokkaido Nanporo-cho","","***","***","407","431","9,794,054","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01424","Hokkaido Naie-cho","","***","***","221","303","7,458,939","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01425","Hokkaido Kamisunagawa-cho","","***","***","167","240","3,424,363","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01427","Hokkaido Yuni-cho","","***","***","276","275","5,562,162","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01428","Hokkaido Naganuma-cho","","***","***","578","524","12,761,566","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01429","Hokkaido Kuriyama-cho","","***","***","606","709","14,635,711","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01430","Hokkaido Tsukigata-cho","","***","***","182","230","3,961,050","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01431","Hokkaido Urausu-cho","","***","***","91","141","5,927,818","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01432","Hokkaido Shintotsukawa-cho","","***","***","312","399","7,302,552","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01433","Hokkaido Moseushi-cho","","***","***","137","187","3,578,254","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01434","Hokkaido Chippubetsu-cho","","***","***","98","122","2,858,479","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01436","Hokkaido Uryu-cho","","***","***","137","184","2,733,641","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01437","Hokkaido Hokuryu-cho","","***","***","80","79","2,109,496","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01438","Hokkaido Numata-cho","","***","***","169","182","4,429,218","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01452","Hokkaido Takasu-cho","","***","***","357","348","7,140,595","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01453","Hokkaido Higashikagura-cho","","***","***","583","346","9,294,289","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01454","Hokkaido Tohma-cho","","***","***","253","246","6,831,414","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01455","Hokkaido Pippu-cho","","***","***","168","158","4,007,842","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01456","Hokkaido Aibetsu-cho","","***","***","109","167","3,547,100","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01457","Hokkaido Kamikawa-cho","","***","***","235","356","5,457,259","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01458","Hokkaido Higashikawa-cho","","***","***","402","440","6,952,324","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01459","Hokkaido Biei-cho","","***","***","508","533","11,490,885","***","***","***","***","***","***","***","***","***","***","***","***"
