"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1980-10",5.123393,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1980-11",5.322193,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1980-12",5.354467,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1981-01",5.522448,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1981-02",5.642001,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1981-03",5.988225,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1981-04",6.11253,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1981-05",5.691738,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1981-06",5.541399,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1981-07",5.254654,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1981-08",4.960498,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1981-09",4.992953,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1981-10",5.694532,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1981-11",5.764136,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1981-12",6.184335,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1982-01",6.2833,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1982-02",6.450812,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1982-03",6.012309,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1982-04",6.554016,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1982-05",7.251816,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1982-06",7.225492,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1982-07",7.35641,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1982-08",7.841845,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1982-09",7.98197,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1982-10",7.402334,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1982-11",7.353299,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1982-12",7.604447,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1983-01",8.466375,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1983-02",8.630865,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1983-03",9.050819,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1983-04",8.718225,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1983-05",8.578447,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1983-06",8.705978,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1983-07",8.734174,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1983-08",8.392445,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1983-09",8.2236,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1983-10",8.181433,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1983-11",7.796512,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1983-12",7.07079,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1984-01",6.521648,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1984-02",6.514611,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1984-03",6.584811,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1984-04",6.558239,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1984-05",6.152223,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1984-06",6.251885,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1984-07",6.057886,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1984-08",5.840674,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1984-09",5.741804,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1984-10",5.401084,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1984-11",5.714244,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1984-12",5.755247,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1985-01",5.180039,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1985-02",5.141295,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1985-03",4.785611,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1985-04",4.902087,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1985-05",5.009608,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1985-06",4.874849,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1985-07",5.496497,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1985-08",5.658421,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1985-09",5.451158,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1985-10",5.72061,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1985-11",5.531693,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1985-12",5.845384,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1986-01",5.88591,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1986-02",5.892972,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1986-03",6.029815,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1986-04",5.981113,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1986-05",6.003975,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1986-06",6.125197,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1986-07",5.617471,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1986-08",5.548428,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1986-09",5.644941,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1986-10",5.457344,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1986-11",5.326011,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1986-12",5.125079,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1987-01",4.712571,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1987-02",4.60024,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1987-03",4.382662,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1987-04",4.26579,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1987-05",4.202271,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1987-06",3.984236,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1987-07",3.753484,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1987-08",3.561917,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1987-09",3.269611,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1987-10",2.882009,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1987-11",2.736745,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1987-12",2.616232,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1988-01",2.463045,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1988-02",2.103514,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1988-03",2.080383,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1988-04",2.160938,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1988-05",2.111085,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1988-06",2.132426,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1988-07",2.081607,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1988-08",2.231129,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1988-09",2.334085,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1988-10",2.571163,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1988-11",2.534923,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1988-12",2.627093,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1989-01",2.689482,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1989-02",2.850972,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1989-03",2.877072,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1989-04",2.545,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1989-05",2.543869,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1989-06",2.597093,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1989-07",2.740782,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1989-08",2.704575,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1989-09",2.619118,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1989-10",2.473681,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1989-11",2.434411,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1989-12",2.36878,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1990-01",2.530591,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1990-02",2.521199,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1990-03",2.647931,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1990-04",2.957103,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1990-05",2.972316,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1990-06",2.900231,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1990-07",2.964758,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1990-08",2.846519,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1990-09",2.847597,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1990-10",2.914605,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1990-11",3.132811,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1990-12",3.178281,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1991-01",4.223611,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1991-02",4.197753,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1991-03",4.231212,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1991-04",3.824795,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1991-05",3.904024,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1991-06",3.995657,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1991-07",3.91424,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1991-08",4.05984,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1991-09",4.17218,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1991-10",4.621726,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1991-11",4.703289,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1991-12",4.539969,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1992-01",3.735218,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1992-02",3.675125,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1992-03",3.801906,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1992-04",3.501211,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1992-05",3.492004,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1992-06",3.640172,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1992-07",3.68393,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1992-08",3.562897,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1992-09",3.406887,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1992-10",3.329673,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1992-11",3.458495,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1992-12",3.368332,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1993-01",3.496917,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1993-02",3.599044,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1993-03",3.529027,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1993-04",3.848677,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1993-05",3.726058,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1993-06",3.455046,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1993-07",3.505572,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1993-08",3.679049,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1993-09",3.488284,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1993-10",3.33588,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1993-11",3.130934,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1993-12",3.155099,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1994-01",2.995588,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1994-02",2.962081,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1994-03",2.839034,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1994-04",2.889049,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1994-05",2.849018,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1994-06",2.742743,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1994-07",2.712342,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1994-08",2.510513,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1994-09",2.518911,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1994-10",2.28319,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1994-11",2.36937,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1994-12",2.276798,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1995-01",2.056084,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1995-02",1.943356,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1995-03",1.745311,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1995-04",1.779144,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1995-05",1.500353,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1995-06",1.706097,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1995-07",1.762638,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1995-08",1.803334,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1995-09",1.721452,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1995-10",1.771228,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1995-11",1.779403,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1995-12",1.583653,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1996-01",2.180679,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1996-02",2.022448,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1996-03",1.936899,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1996-04",1.651329,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1996-05",1.500355,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1996-06",1.258768,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1996-07",1.636045,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1996-08",2.051952,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1996-09",1.914547,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1996-10",1.990924,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1996-11",2.058733,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1996-12",2.378769,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1997-01",1.862363,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1997-02",1.883404,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1997-03",1.609607,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1997-04",1.300947,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1997-05",1.376854,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1997-06",1.393881,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1997-07",1.36505,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1997-08",1.236599,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1997-09",0.9657,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1997-10",0.9642089,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1997-11",0.9184827,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1997-12",0.8559653,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1998-01",1.038523,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1998-02",1.190227,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1998-03",1.377454,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1998-04",1.856311,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1998-05",2.499245,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1998-06",2.399311,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1998-07",1.761433,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1998-08",1.350546,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1998-09",2.065364,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1998-10",2.162494,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1998-11",1.789789,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1998-12",1.671533,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1999-01",1.381266,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1999-02",1.379542,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1999-03",1.529677,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1999-04",1.506842,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1999-05",1.166725,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1999-06",1.139637,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1999-07",1.06423,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1999-08",1.098063,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1999-09",1.194984,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1999-10",1.149561,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1999-11",1.490363,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","1999-12",1.679963,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2000-01",1.643343,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2000-02",1.539577,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2000-03",1.782575,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2000-04",1.69063,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2000-05",1.683458,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2000-06",1.866463,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2000-07",1.897655,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2000-08",1.985201,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2000-09",2.103652,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2000-10",1.908635,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2000-11",1.932836,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2000-12",1.868643,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2001-01",1.682757,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2001-02",1.848151,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2001-03",1.695096,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2001-04",2.068341,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2001-05",2.267187,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2001-06",2.262513,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2001-07",2.242417,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2001-08",2.222226,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2001-09",2.204238,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2001-10",2.368541,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2001-11",2.529814,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2001-12",2.43016,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2002-01",2.656805,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2002-02",2.732705,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2002-03",2.72984,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2002-04",2.076833,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2002-05",1.91969,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2002-06",1.822084,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2002-07",1.878929,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2002-08",1.872063,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2002-09",1.682476,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2002-10",1.501192,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2002-11",1.301853,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2002-12",1.50315,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2003-01",1.390297,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2003-02",1.516073,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2003-03",1.5089,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2003-04",1.793944,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2003-05",1.527738,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2003-06",1.663982,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2003-07",1.568506,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2003-08",1.639068,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2003-09",1.677426,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2003-10",1.810024,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2003-11",1.853051,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2003-12",1.791536,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2004-01",1.714269,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2004-02",1.642555,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2004-03",1.459908,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2004-04",1.789858,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2004-05",2.049948,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2004-06",1.866861,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2004-07",2.057593,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2004-08",1.969741,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2004-09",1.924704,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2004-10",2.192955,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2004-11",1.988234,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2004-12",1.76704,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2005-01",2.039894,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2005-02",1.932203,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2005-03",2.260675,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2005-04",1.865183,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2005-05",1.959459,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2005-06",2.190678,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2005-07",2.281589,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2005-08",2.256334,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2005-09",2.265337,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2005-10",2.112358,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2005-11",2.190348,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2005-12",2.309437,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2006-01",1.130153,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2006-02",1.144003,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2006-03",0.687798,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2006-04",0.8578345,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2006-05",0.8107576,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2006-06",0.6345867,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2006-07",0.3794613,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2006-08",0.4505771,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2006-09",0.3069709,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2006-10",0.2488821,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2006-11",0.230046,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2006-12",0.406447,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2007-01",1.330604,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2007-02",1.437953,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2007-03",1.770313,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2007-04",1.744647,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2007-05",1.66252,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2007-06",1.559675,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2007-07",1.702368,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2007-08",1.599459,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2007-09",1.544706,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2007-10",1.667982,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2007-11",1.734039,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2007-12",1.808989,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2008-01",1.717172,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2008-02",1.674294,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2008-03",1.750669,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2008-04",1.436366,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2008-05",1.735454,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2008-06",2.003116,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2008-07",2.017515,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2008-08",2.039911,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2008-09",2.220742,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2008-10",2.327902,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2008-11",2.180409,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2008-12",2.130008,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2009-01",2.085402,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2009-02",2.294434,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2009-03",2.060274,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2009-04",2.392975,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2009-05",2.088573,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2009-06",2.072878,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2009-07",1.814626,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2009-08",1.814429,
"BEL","CPI","TOT_FOODENRG","AGRWTH","M","2009-09",1.857484,
